DateTime,10RH-T,10RV-T,11RH-T,11RV-T,1RV-T,2RH-T,5RV-T,9RV-T
2026-05-21 22:04:00,0.14492,0.22922,,0.05743,0.16715,0.1755,0.4032,0.12858
2026-05-21 23:04:00,0.12513,0.19178,,0.04647,0.1742,0.21216,0.36827,0.11344
2026-05-22 00:04:00,0.13396,0.17558,,0.05127,0.17221,0.21207,0.38754,0.119
2026-05-22 01:04:00,0.0987,0.19214,,0.05438,0.17703,0.22667,0.36466,0.10994
2026-05-22 02:04:00,0.16822,0.26057,,0.06342,0.19457,0.19253,0.41497,0.18282
2026-05-22 03:04:00,0.01112,0.00558,,0.01054,0.02318,0.01766,0.00779,0.01956
2026-05-22 04:04:00,0.01441,0.00609,,0.01268,0.03497,0.02447,0.00732,0.01391
2026-05-22 05:04:00,0.1133,0.16215,,0.05799,0.15834,0.20091,0.36519,0.12099
2026-05-22 06:04:00,0.13056,0.21309,,0.04996,0.1722,0.23299,0.35399,0.10638
2026-05-22 07:04:00,0.12002,0.1903,,0.04501,0.17534,0.23037,0.35755,0.11061
2026-05-22 08:04:00,0.12173,0.16974,,0.04465,0.17882,0.21919,0.37156,0.10958
2026-05-22 09:04:00,0.15797,0.23478,,0.05556,0.17493,0.21502,0.37755,0.12182
2026-05-22 10:04:00,0.14361,0.23401,,0.05199,0.18328,0.22681,0.35985,0.11434
2026-05-22 11:04:00,0.15502,0.2749,,0.06366,0.17864,0.21238,0.38516,0.12472
2026-05-22 12:04:00,0.14,0.22948,,0.04826,0.17519,0.21184,0.38214,0.12103
2026-05-22 13:04:00,0.12625,0.17441,,0.05083,0.17729,0.22084,0.3588,0.11304
2026-05-22 14:04:00,0.13406,0.20127,,0.04639,0.17312,0.21351,0.38608,0.12325
2026-05-22 15:04:00,0.1261,0.21906,,0.0429,0.17304,0.21656,0.381,0.11075
2026-05-22 16:04:00,0.10818,0.19369,,0.04836,0.17662,0.22524,0.36421,0.11264
2026-05-22 17:04:00,0.12051,0.20051,,0.04734,0.18216,0.22717,0.37237,0.11566
2026-05-22 18:04:00,0.1286,0.20089,,0.06008,0.17678,0.21328,0.39505,0.12422
2026-05-22 19:04:00,0.14229,0.22633,,0.06215,0.17161,0.20384,0.37885,0.12645
2026-05-22 20:04:00,0.11129,0.19804,,0.04718,0.17404,0.21503,0.34639,0.10367
2026-05-22 21:04:00,0.14257,0.23934,,0.05691,0.17855,0.23269,0.34917,0.11182
2026-05-22 22:04:00,0.1145,0.2011,,0.05158,0.1764,0.21636,0.36213,0.11164
2026-05-22 23:04:00,0.15068,0.23331,,0.05482,0.18065,0.22301,0.35864,0.11543
2026-05-23 00:04:00,0.13177,0.1918,,0.0456,0.17097,0.21115,0.36966,0.11075
2026-05-23 01:04:00,0.14086,0.20495,,0.05946,0.17412,0.215,0.37365,0.11979
2026-05-23 02:04:00,0.10934,0.20711,,0.04855,0.17824,0.21977,0.37319,0.11053
2026-05-23 03:04:00,0.1502,0.22041,,0.04941,0.17814,0.21812,0.37458,0.11467
2026-05-23 04:04:00,0.12563,0.16916,,0.04503,0.17464,0.21068,0.38623,0.1244
2026-05-23 05:04:00,0.14936,0.23854,,0.04862,0.17323,0.21091,0.37742,0.1168
2026-05-23 06:04:00,0.11803,0.19903,,0.04498,0.17338,0.2337,0.35768,0.1122
2026-05-23 07:04:00,0.10698,0.17112,,0.05203,0.18032,0.22403,0.36306,0.11214
2026-05-23 08:04:00,0.15104,0.24912,,0.05498,0.18015,0.21498,0.3772,0.11792
2026-05-23 09:04:00,0.15685,0.26077,,0.05442,0.18164,0.21727,0.36156,0.11892
2026-05-23 10:04:00,0.1602,0.24349,,0.04941,0.17895,0.21412,0.37584,0.1274
2026-05-23 11:04:00,0.15433,0.26595,,0.05313,0.1819,0.21493,0.38945,0.12748
2026-05-23 12:04:00,0.11433,0.19766,,0.04858,0.17883,0.24145,0.34714,0.12013
2026-05-23 13:04:00,0.11913,0.19305,,0.04957,0.17465,0.23283,0.36103,0.11717
2026-05-23 14:04:00,0.11195,0.15463,,0.04235,0.18044,0.22793,0.369,0.1092
2026-05-23 15:04:00,0.11535,0.17375,,0.04212,0.18643,0.22001,0.37066,0.10946
2026-05-23 16:04:00,0.1447,0.20302,,0.04501,0.18043,0.21878,0.38001,0.11743
2026-05-23 17:04:00,0.10292,0.19255,,0.05547,0.18109,0.2348,0.36465,0.10874
2026-05-23 18:04:00,0.12565,0.22812,,0.06386,0.18712,0.22751,0.37055,0.11382
2026-05-23 19:04:00,0.17613,0.28813,,0.05755,0.1805,0.21591,0.38648,0.12323
2026-05-23 20:04:00,0.18476,0.24577,,0.05371,0.17395,0.20433,0.38619,0.12997
2026-05-23 21:04:00,0.15985,0.24386,,0.05359,0.17796,0.20901,0.38028,0.12352
2026-05-23 22:04:00,0.15746,0.23677,,0.04854,0.18009,0.21303,0.37538,0.12303
2026-05-23 23:04:00,0.1317,0.22123,,0.04504,0.18165,0.22345,0.36332,0.1142
2026-05-24 00:04:00,0.13576,0.21206,,0.04236,0.18139,0.22013,0.36604,0.11433
2026-05-24 01:04:00,0.11701,0.2235,,0.04719,0.18208,0.23373,0.3592,0.11177
2026-05-24 02:04:00,0.11691,0.17403,,0.04235,0.17952,0.23605,0.35315,0.11419
2026-05-24 03:04:00,0.13963,0.20575,,0.0491,0.17911,0.22667,0.35353,0.11424
2026-05-24 04:04:00,0.14862,0.23591,,0.05707,0.18412,0.21927,0.3602,0.11223
2026-05-24 05:04:00,0.1492,0.20382,,0.05418,0.18296,0.2179,0.36715,0.11689
2026-05-24 06:04:00,0.13363,0.19826,,0.04494,0.18401,0.21951,0.36265,0.11156
2026-05-24 07:04:00,0.15607,0.26221,,0.05383,0.18222,0.21968,0.36451,0.11791
2026-05-24 08:04:00,0.16554,0.23368,,0.04816,0.18204,0.21807,0.36685,0.12038
2026-05-24 09:04:00,0.15539,0.23607,,0.04652,0.18778,0.22298,0.36129,0.11825
2026-05-24 10:04:00,0.14817,0.23622,,0.05275,0.18329,0.21523,0.37326,0.11722
2026-05-24 11:04:00,0.15234,0.2439,,0.05111,0.18909,0.22625,0.35221,0.11373
2026-05-24 12:04:00,0.13291,0.22995,,0.04383,0.1779,0.22805,0.35841,0.10987
2026-05-24 13:04:00,0.1543,0.21737,,0.05393,0.17462,0.23266,0.35977,0.11368
2026-05-24 14:04:00,0.13385,0.23799,,0.04894,0.1745,0.23016,0.37401,0.11318
2026-05-24 15:04:00,0.13988,0.24645,,0.0461,0.17833,0.2174,0.37438,0.11464
2026-05-24 16:04:00,0.11646,0.17862,,0.05299,0.16407,0.1703,0.38792,0.13265
2026-05-24 17:04:00,0.11302,0.17409,,0.04272,0.18541,0.25169,0.32979,0.11529
2026-05-24 18:04:00,0.10861,0.17389,,0.0421,0.17999,0.22497,0.36352,0.11124
2026-05-24 19:04:00,0.11176,0.17231,,0.046,0.183,0.22808,0.35187,0.11315
2026-05-24 20:04:00,0.14416,0.25393,,0.04985,0.18295,0.21723,0.36564,0.11663
2026-05-24 21:04:00,0.12888,0.1934,,0.04705,0.17615,0.21252,0.37343,0.12229
2026-05-24 22:04:00,0.16627,0.2711,,0.06421,0.18181,0.20925,0.38583,0.13382
2026-05-24 23:04:00,0.16972,0.26494,,0.05672,0.17712,0.20705,0.37332,0.12708
2026-05-25 00:04:00,0.1296,0.25134,,0.05042,0.18465,0.23233,0.34683,0.11621
2026-05-25 01:04:00,0.1135,0.20036,,0.05361,0.18234,0.23359,0.34684,0.11616
2026-05-25 02:04:00,0.11516,0.17565,,0.04595,0.18711,0.22051,0.3587,0.11234
2026-05-25 03:04:00,0.16521,0.27067,,0.04466,0.18319,0.21739,0.37301,0.1246
2026-05-25 04:04:00,0.15899,0.22741,,0.04947,0.17989,0.2149,0.36673,0.1192
2026-05-25 05:04:00,0.19766,0.28287,,0.06917,0.18152,0.2005,0.3927,0.13893
2026-05-25 06:04:00,0.13363,0.22475,,0.04507,0.17612,0.21035,0.36334,0.11786
2026-05-25 07:04:00,0.13897,0.25412,,0.05034,0.17961,0.23567,0.34409,0.11723
2026-05-25 08:04:00,0.15584,0.22092,,0.05222,0.18403,0.22074,0.36344,0.12151
2026-05-25 09:04:00,0.13354,0.18026,,0.04558,0.18388,0.21761,0.36698,0.1131
2026-05-25 10:04:00,0.12147,0.19653,,0.04332,0.18472,0.21659,0.36285,0.1145
2026-05-25 11:04:00,0.1462,0.21611,,0.0534,0.18376,0.21148,0.36604,0.11993
2026-05-25 12:04:00,0.00866,0.00522,,0.0078,0.02326,0.02574,0.00989,0.02194
2026-05-25 13:04:00,0.00355,0.00285,,0.00405,0.00699,0.00717,0.00276,0.00364
2026-05-25 14:04:00,0.12144,0.21582,,0.04574,0.18222,0.21368,0.3672,0.12105
2026-05-25 15:04:00,0.17805,0.28042,,0.04967,0.18291,0.21723,0.35686,0.11937
2026-05-25 16:04:00,0.13837,0.23498,,0.04189,0.1749,0.24343,0.35278,0.10935
2026-05-25 17:04:00,0.12872,0.18127,,0.04648,0.15911,0.24674,0.36003,0.10706
2026-05-25 18:04:00,0.14412,0.24681,,0.04624,0.171,0.23202,0.35326,0.1115
2026-05-25 19:04:00,0.11942,0.20272,,0.04601,0.17104,0.21387,0.36597,0.10935
2026-05-25 20:04:00,0.09957,0.17615,,0.03836,0.17799,0.21638,0.35842,0.108
2026-05-25 21:04:00,0.12831,0.1999,,0.04071,0.1776,0.2097,0.35638,0.108
2026-05-25 22:04:00,0.18324,0.27252,,0.04788,0.18331,0.2098,0.37923,0.13089
2026-05-25 23:04:00,0.1307,0.18647,,0.04477,0.17987,0.21551,0.35219,0.107
2026-05-26 00:04:00,0.15533,0.26328,,0.04866,0.18539,0.21716,0.36278,0.11719
2026-05-26 01:04:00,0.15291,0.25406,,0.0551,0.18728,0.21628,0.36235,0.11923
2026-05-26 02:04:00,0.13027,0.24122,,0.05227,0.18419,0.21407,0.36975,0.12655
2026-05-26 03:04:00,0.12731,0.19081,,0.04276,0.18268,0.215,0.37516,0.11698
2026-05-26 04:04:00,0.10634,0.17694,,0.05066,0.18174,0.2138,0.36745,0.11277
2026-05-26 05:04:00,0.16814,0.23234,,0.04755,0.18362,0.2198,0.3674,0.11705
2026-05-26 06:04:00,0.1375,0.22547,,0.05263,0.18231,0.21498,0.37208,0.12597
2026-05-26 07:04:00,0.14756,0.25417,,0.04301,0.18147,0.21827,0.35979,0.11126
2026-05-26 08:04:00,0.12904,0.23618,,0.04147,0.17441,0.22783,0.34965,0.11202
2026-05-26 09:04:00,0.1002,0.17357,,0.0376,0.18291,0.21384,0.36513,0.11397
2026-05-26 10:04:00,0.15275,0.24056,,0.04614,0.18311,0.22619,0.35101,0.11925
2026-05-26 11:04:00,0.13696,0.18304,,0.04755,0.16851,0.2176,0.35159,0.11572
2026-05-26 12:04:00,0.13338,0.19198,,0.04352,0.17142,0.21084,0.36561,0.11015
2026-05-26 13:04:00,0.17359,0.25277,,0.04516,0.17219,0.20716,0.37451,0.11912
2026-05-26 14:04:00,0.27099,0.35896,,0.05147,0.17665,0.22327,0.36307,0.12392
2026-05-26 15:04:00,0.12858,0.21214,,0.03877,0.1671,0.22945,0.35655,0.11321
2026-05-26 16:04:00,0.13959,0.19439,,0.04435,0.16665,0.2344,0.37112,0.10837
2026-05-26 17:04:00,0.12566,0.21628,,0.0483,0.16642,0.2351,0.37684,0.11178
2026-05-26 18:04:00,0.14067,0.21578,,0.04534,0.17009,0.23771,0.36985,0.1053
2026-05-26 19:04:00,0.12742,0.19786,,0.04635,0.18125,0.23553,0.38369,0.11734
2026-05-26 20:04:00,0.19098,0.28147,,0.04693,0.17914,0.24303,0.35717,0.12118
2026-05-26 21:04:00,0.11692,0.18178,,0.05043,0.17263,0.24654,0.34532,0.11864
2026-05-26 22:04:00,0.13178,0.21229,,0.05418,0.17621,0.24425,0.35765,0.11425
2026-05-26 23:04:00,0.12891,0.21036,,0.04657,0.18332,0.23956,0.37257,0.11375
2026-05-27 00:04:00,0.15891,0.22078,,0.04874,0.18953,0.2398,0.36039,0.11803
2026-05-27 01:04:00,0.15964,0.22258,,0.04291,0.19288,0.24296,0.36647,0.11925
2026-05-27 02:04:00,0.12262,0.19195,,0.04091,0.18703,0.24168,0.34382,0.12185
2026-05-27 03:04:00,0.13581,0.21695,,0.04859,0.18918,0.2393,0.35425,0.11478
2026-05-27 04:04:00,0.14653,0.21913,,0.04444,0.1943,0.24097,0.36518,0.11381
2026-05-27 05:04:00,0.14923,0.23858,,0.04615,0.19533,0.24394,0.36168,0.11725
2026-05-27 06:04:00,0.15036,0.21961,,0.05427,0.1985,0.24167,0.36036,0.11358
2026-05-27 07:04:00,0.15702,0.23663,,0.05875,0.19481,0.23814,0.38216,0.13486
2026-05-27 08:04:00,0.15083,0.23135,,0.04926,0.18862,0.22718,0.35354,0.12081
2026-05-27 09:04:00,0.18347,0.26063,,0.05344,0.19343,0.23917,0.35504,0.12302
2026-05-27 10:04:00,0.1545,0.21765,,0.04893,0.18931,0.23276,0.34484,0.11721
2026-05-27 11:04:00,0.15493,0.22724,,0.05656,0.18979,0.23627,0.34453,0.1196
2026-05-27 12:04:00,0.19629,0.26621,,0.04668,0.19208,0.23503,0.34863,0.12271
2026-05-27 13:04:00,0.18525,0.24942,,0.05059,0.19107,0.23244,0.34907,0.12511
2026-05-27 14:04:00,0.16804,0.20497,,0.04644,0.1908,0.23094,0.33538,0.11834
2026-05-27 15:04:00,0.15123,0.23822,,0.05401,0.18965,0.23108,0.3388,0.11458
2026-05-27 16:04:00,0.13517,0.18406,,0.04674,0.19349,0.24063,0.33264,0.1122
2026-05-27 17:04:00,0.12811,0.20895,,0.05241,0.19447,0.24471,0.32772,0.12386
2026-05-27 18:04:00,0.1156,0.18018,,0.0497,0.19076,0.2422,0.32758,0.12094
2026-05-27 19:04:00,0.15447,0.22782,,0.05342,0.20053,0.24038,0.34597,0.11686
2026-05-27 20:04:00,0.16674,0.24233,,0.05093,0.19706,0.2351,0.34114,0.11685
2026-05-27 21:04:00,0.18265,0.28772,,0.05774,0.19452,0.23497,0.34822,0.12715
2026-05-27 22:04:00,0.18078,0.26506,,0.0615,0.19495,0.22825,0.36189,0.13247
2026-05-27 23:04:00,0.14042,0.19839,,0.0428,0.18877,0.22859,0.32739,0.11248
2026-05-28 00:04:00,0.18001,0.22276,,0.05511,0.19114,0.2375,0.35326,0.13161
2026-05-28 01:04:00,0.14811,0.21285,,0.05935,0.18804,0.22534,0.3457,0.12138
2026-05-28 02:04:00,0.14205,0.20252,,0.05294,0.18728,0.22634,0.35644,0.12998
2026-05-28 03:04:00,0.18387,0.26433,,0.04912,0.18735,0.22943,0.35269,0.13047
2026-05-28 04:04:00,0.18185,0.24788,,0.05522,0.18536,0.22007,0.3451,0.13144
2026-05-28 05:04:00,0.15786,0.22014,,0.05105,0.1833,0.22562,0.34171,0.12065
2026-05-28 06:04:00,0.19858,0.26847,,0.0647,0.18535,0.22526,0.35618,0.13607
2026-05-28 07:04:00,0.14207,0.19087,,0.04463,0.18383,0.21986,0.34666,0.10933
2026-05-28 08:04:00,0.15912,0.24488,,0.04705,0.19177,0.22688,0.32914,0.11609
2026-05-28 09:04:00,0.1714,0.28672,,0.05288,0.19295,0.2396,0.33143,0.1136
2026-05-28 10:04:00,0.11,0.1872,,0.0468,0.19461,0.25057,0.32923,0.11314
2026-05-28 11:04:00,0.14996,0.23162,,0.0541,0.19142,0.249,0.34391,0.11542
2026-05-28 12:04:00,0.16558,0.22706,,0.05243,0.19751,0.24626,0.37655,0.12845
2026-05-28 13:04:00,0.19039,0.23658,,0.05306,0.18741,0.22427,0.357,0.12784
2026-05-28 14:04:00,0.14951,0.22446,,0.05592,0.1945,0.24007,0.33896,0.1181
2026-05-28 15:04:00,0.26575,0.34246,,0.06445,0.18822,0.20598,0.37766,0.14472
2026-05-28 16:04:00,0.01248,0.00583,,0.01267,0.0389,0.02725,0.00801,0.01441
2026-05-28 17:04:00,0.01401,0.00549,,0.01272,0.04792,0.03526,0.01157,0.018
2026-05-28 18:04:00,0.01383,0.0074,,0.0166,0.04584,0.03918,0.01282,0.01448
2026-05-28 19:04:00,0.0149,0.00539,,0.01444,0.04777,0.03642,0.01182,0.01822
2026-05-28 20:04:00,0.01365,0.00739,,0.0149,0.04559,0.03494,0.01277,0.01905
2026-05-28 21:04:00,0.01413,0.00553,,0.01371,0.04691,0.03215,0.0122,0.02126
2026-05-28 22:04:00,0.23323,0.35608,,0.07377,0.16511,0.18175,0.35394,0.13754
2026-05-28 23:04:00,0.17017,0.29282,,0.05283,0.17818,0.22674,0.31779,0.11024
2026-05-29 00:04:00,0.11863,0.18959,,0.05075,0.18713,0.24287,0.31867,0.11038
2026-05-29 01:04:00,0.12285,0.20914,,0.05039,0.18582,0.25446,0.32974,0.11152
2026-05-29 02:04:00,0.14126,0.17854,,0.05046,0.18693,0.235,0.34691,0.11261
2026-05-29 03:04:00,0.19289,0.28835,,0.06631,0.184,0.22894,0.36877,0.12993
2026-05-29 04:04:00,0.13477,0.21085,,0.04747,0.18059,0.21391,0.34946,0.11126
2026-05-29 05:04:00,0.13689,0.19902,,0.04783,0.18858,0.23771,0.34757,0.10988
2026-05-29 06:04:00,0.14181,0.23311,,0.05191,0.1844,0.23763,0.34927,0.11068
2026-05-29 07:04:00,0.19959,0.26086,,0.0593,0.18081,0.22501,0.38079,0.13557
2026-05-29 08:04:00,0.17732,0.25674,,0.05782,0.17855,0.2136,0.38452,0.136
2026-05-29 09:04:00,0.20154,0.31558,,0.06611,0.18017,0.21112,0.36022,0.12819
2026-05-29 10:04:00,0.17467,0.24423,,0.05369,0.18717,0.22592,0.36801,0.11279
2026-05-29 11:04:00,0.18102,0.25543,,0.05633,0.18278,0.22938,0.36952,0.12336
2026-05-29 12:04:00,0.15696,0.22627,,0.04781,0.184,0.23303,0.34366,0.10997
2026-05-29 13:04:00,0.11525,0.17546,,0.04469,0.19045,0.23757,0.34552,0.11127
2026-05-29 14:04:00,0.14825,0.22151,,0.04721,0.19114,0.23812,0.35296,0.11563
2026-05-29 15:04:00,0.179,0.23547,,0.04982,0.19349,0.23714,0.34855,0.12443
2026-05-29 16:04:00,0.16886,0.22886,,0.04936,0.18619,0.23454,0.37638,0.12615
2026-05-29 17:04:00,0.19154,0.24825,,0.06204,0.18421,0.21647,0.37585,0.12944
2026-05-29 18:04:00,0.17598,0.24313,,0.05147,0.18282,0.21658,0.37634,0.11915
2026-05-29 19:04:00,0.17364,0.22247,,0.05405,0.18408,0.21807,0.37731,0.12653
2026-05-29 20:04:00,0.19182,0.26019,,0.07777,0.17434,0.21432,0.37928,0.13641
2026-05-29 21:04:00,0.0027,0.0018,,0.00297,0.0057,0.00527,0.00254,0.00217
2026-05-29 22:04:00,0.00189,0.00201,,0.00195,0.003,0.00252,0.00236,0.00247
2026-05-29 23:04:00,0.00166,0.00208,,0.00192,0.00338,0.0027,0.00242,0.00243
2026-05-30 00:04:00,0.00151,0.00196,,0.00198,0.0033,0.00289,0.00209,0.00251
2026-05-30 01:04:00,0.0015,0.0019,,0.00173,0.00337,0.00275,0.00235,0.00255
2026-05-30 02:04:00,0.00152,0.00197,,0.00173,0.0034,0.00317,0.00173,0.00216
2026-05-30 03:04:00,0.00165,0.00196,,0.00195,0.00366,0.00363,0.00231,0.00277
2026-05-30 04:04:00,0.00181,0.00172,,0.00221,0.00296,0.00275,0.0018,0.00184
2026-05-30 05:04:00,0.00156,0.00179,,0.00219,0.00297,0.00278,0.00228,0.00241
2026-05-30 06:04:00,0.0015,0.00179,,0.00181,0.0027,0.00223,0.00162,0.00192
2026-05-30 07:04:00,0.00161,0.00172,,0.00199,0.00284,0.00238,0.0017,0.00166
2026-05-30 08:04:00,0.00144,0.00142,,0.00193,0.00239,0.00184,0.00163,0.00161
2026-05-30 09:04:00,0.00134,0.00156,,0.00206,0.00261,0.00174,0.00175,0.00199
2026-05-30 10:04:00,0.00178,0.0014,,0.00209,0.0027,0.00242,0.00175,0.00187
2026-05-30 11:04:00,0.00166,0.00141,,0.00189,0.00231,0.00196,0.00171,0.00163
2026-05-30 12:04:00,0.00177,0.00149,,0.00201,0.00207,0.00196,0.00157,0.00161
2026-05-30 13:04:00,0.00168,0.00162,,0.00206,0.00267,0.00239,0.00188,0.00183
2026-05-30 14:04:00,0.00157,0.00142,,0.00172,0.00264,0.00179,0.00157,0.00206
2026-05-30 15:04:00,0.00163,0.00156,,0.00199,0.00248,0.00209,0.00148,0.00155
2026-05-30 16:04:00,0.00159,0.00153,,0.00195,0.00356,0.00229,0.00178,0.00175
2026-05-30 17:04:00,0.00136,0.0014,,0.00174,0.00218,0.00185,0.00161,0.00152
2026-05-30 18:04:00,0.00195,0.00145,,0.00198,0.00262,0.0022,0.00169,0.00162
2026-05-30 19:04:00,0.12037,0.13977,,0.0789,0.16215,0.18754,0.27331,0.08904
2026-05-30 20:04:00,0.14898,0.20544,,0.0882,0.17214,0.21739,0.28605,0.09817
2026-05-30 21:04:00,0.13251,0.19878,,0.0672,0.17576,0.22676,0.30923,0.10405
2026-05-30 22:04:00,0.16385,0.22563,,0.08132,0.18263,0.23458,0.31951,0.11553
2026-05-30 23:04:00,0.13204,0.19565,,0.07088,0.17551,0.22654,0.33445,0.1153
2026-05-31 00:04:00,0.15134,0.2138,,0.08401,0.18087,0.23408,0.34792,0.12416
2026-05-31 01:04:00,0.16077,0.22478,,0.0653,0.1805,0.22424,0.3295,0.11623
2026-05-31 02:04:00,0.15057,0.21602,,0.07696,0.18404,0.22823,0.34245,0.11731
2026-05-31 03:04:00,0.16095,0.21805,,0.06535,0.18722,0.24188,0.32895,0.11556
2026-05-31 04:04:00,0.17582,0.2242,,0.05819,0.18969,0.23676,0.34371,0.1216
2026-05-31 05:04:00,0.16165,0.22188,,0.07416,0.18467,0.2337,0.34516,0.1211
2026-05-31 06:04:00,0.14141,0.22141,,0.06994,0.18624,0.24306,0.36313,0.12478
2026-05-31 07:04:00,0.18363,0.24101,,0.08668,0.18146,0.22873,0.36934,0.13524
2026-05-31 08:04:00,0.11438,0.14684,,0.06144,0.18179,0.23688,0.3322,0.1139
2026-05-31 09:04:00,0.1318,0.19085,,0.06695,0.19077,0.24808,0.33857,0.1146
2026-05-31 10:04:00,0.15432,0.19974,,0.0539,0.18452,0.24016,0.33642,0.11404
2026-05-31 11:04:00,0.15289,0.23067,,0.06757,0.19122,0.23826,0.37085,0.12463
2026-05-31 12:04:00,0.15727,0.23133,,0.05593,0.188,0.23501,0.36118,0.11616
2026-05-31 13:04:00,0.1722,0.24111,,0.07758,0.18217,0.22206,0.38406,0.13103
2026-05-31 14:04:00,0.12567,0.16748,,0.05157,0.18939,0.23986,0.34524,0.11389
2026-05-31 15:04:00,0.12783,0.20213,,0.05805,0.18331,0.24016,0.33553,0.11521
2026-05-31 16:04:00,0.00326,0.00504,,0.00246,0.00707,0.00673,0.00457,0.01105
2026-05-31 17:04:00,0.00168,0.00159,,0.00279,0.00532,0.00464,0.00208,0.00268
2026-05-31 18:04:00,0.0023,0.00264,,0.00286,0.00639,0.00503,0.0025,0.00304
2026-05-31 19:04:00,0.00236,0.00201,,0.00196,0.00421,0.00296,0.00213,0.00259
2026-05-31 20:04:00,0.00281,0.00212,,0.00194,0.00363,0.00315,0.00198,0.00227
2026-05-31 21:04:00,0.0032,0.0019,,0.00257,0.00416,0.00341,0.00226,0.00259
2026-05-31 22:04:00,0.00202,0.00208,,0.00187,0.0039,0.00317,0.00201,0.00267
2026-05-31 23:04:00,0.00176,0.00184,,0.0022,0.00442,0.00384,0.00263,0.0025
2026-06-01 00:04:00,0.00173,0.00182,,0.00209,0.00434,0.00392,0.00241,0.00241
2026-06-01 01:04:00,0.00182,0.00213,,0.0017,0.00312,0.00233,0.0021,0.00233
2026-06-01 02:04:00,0.00179,0.00215,,0.00194,0.00332,0.00266,0.00225,0.00245
2026-06-01 03:04:00,0.00238,0.00184,,0.00214,0.00484,0.00332,0.00243,0.00291
2026-06-01 04:04:00,0.0017,0.00215,,0.0021,0.00338,0.00273,0.00219,0.00262
2026-06-01 05:04:00,0.00166,0.00218,,0.00184,0.00338,0.0025,0.00208,0.00258
2026-06-01 06:04:00,0.00179,0.00185,,0.00194,0.00335,0.00306,0.00258,0.00266
2026-06-01 07:04:00,0.00161,0.00181,,0.00198,0.00298,0.00255,0.00208,0.00232
2026-06-01 08:04:00,0.00174,0.00178,,0.00193,0.00406,0.00297,0.00207,0.00246
2026-06-01 09:04:00,0.00192,0.00198,,0.00197,0.00298,0.00272,0.0026,0.00294
2026-06-01 10:04:00,0.00159,0.00185,,0.00203,0.00275,0.00213,0.00222,0.00219
2026-06-01 11:04:00,0.00139,0.00208,,0.00188,0.00257,0.002,0.00226,0.0025
